f_spot,T_spot,f_facula,T_facula,wavelength,D_lambda
0.01,2800.0,nan,nan,864.0,5864.955566
0.01,2809.310344827586,nan,nan,864.0,5864.21017337931
0.01,2818.6206896551726,nan,nan,864.0,5863.46478075862
0.01,2827.9310344827586,nan,nan,864.0,5862.719388137931
0.01,2837.2413793103447,nan,nan,864.0,5861.973995517241
0.01,2846.551724137931,nan,nan,864.0,5861.228602896552
0.01,2855.862068965517,nan,nan,864.0,5860.483210275862
0.01,2865.1724137931033,nan,nan,864.0,5859.737817655172
0.01,2874.4827586206898,nan,nan,864.0,5858.992425034483
0.01,2883.793103448276,nan,nan,864.0,5858.247032413793
0.01,2893.103448275862,nan,nan,864.0,5857.501639793103
0.01,2902.4137931034484,nan,nan,864.0,5856.756247172414
0.01,2911.7241379310344,nan,nan,864.0,5856.010854551724
0.01,2921.0344827586205,nan,nan,864.0,5855.265461931034
0.01,2930.344827586207,nan,nan,864.0,5854.520069310344
0.01,2939.655172413793,nan,nan,864.0,5853.706933586206
0.01,2948.9655172413795,nan,nan,864.0,5852.826054758621
0.01,2958.2758620689656,nan,nan,864.0,5851.945175931034
0.01,2967.5862068965516,nan,nan,864.0,5851.064297103448
0.01,2976.8965517241377,nan,nan,864.0,5850.183418275861
0.01,2986.206896551724,nan,nan,864.0,5849.302539448276
0.01,2995.5172413793102,nan,nan,864.0,5848.42166062069
0.01,3004.8275862068967,nan,nan,864.0,5847.540781793104
0.01,3014.137931034483,nan,nan,864.0,5846.659902965517
0.01,3023.448275862069,nan,nan,864.0,5845.779024137932
0.01,3032.7586206896553,nan,nan,864.0,5844.898145310344
0.01,3042.0689655172414,nan,nan,864.0,5844.017266482759
0.01,3051.3793103448274,nan,nan,864.0,5843.136387655172
0.01,3060.689655172414,nan,nan,864.0,5842.255508827587
0.01,3070.0,nan,nan,864.0,5841.37463
0.014827586206896552,2800.0,nan,nan,864.0,5878.29992875862
0.014827586206896552,2809.310344827586,nan,nan,864.0,5877.173702939356
0.014827586206896552,2818.6206896551726,nan,nan,864.0,5876.047477120094
0.014827586206896552,2827.9310344827586,nan,nan,864.0,5874.921251300831
0.014827586206896552,2837.2413793103447,nan,nan,864.0,5873.795025481568
0.014827586206896552,2846.551724137931,nan,nan,864.0,5872.668799662306
0.014827586206896552,2855.862068965517,nan,nan,864.0,5871.542573843044
0.014827586206896552,2865.1724137931033,nan,nan,864.0,5870.41634802378
0.014827586206896552,2874.4827586206898,nan,nan,864.0,5869.290122204518
0.014827586206896552,2883.793103448276,nan,nan,864.0,5868.163896385255
0.014827586206896552,2893.103448275862,nan,nan,864.0,5867.037670565993
0.014827586206896552,2902.4137931034484,nan,nan,864.0,5865.911444746729
0.014827586206896552,2911.7241379310344,nan,nan,864.0,5864.785218927466
0.014827586206896552,2921.0344827586205,nan,nan,864.0,5863.6589931082035
0.014827586206896552,2930.344827586207,nan,nan,864.0,5862.532767288942
0.014827586206896552,2939.655172413793,nan,nan,864.0,5861.311419895362
0.014827586206896552,2948.9655172413795,nan,nan,864.0,5859.994950927467
0.014827586206896552,2958.2758620689656,nan,nan,864.0,5858.678481959571
0.014827586206896552,2967.5862068965516,nan,nan,864.0,5857.362012991676
0.014827586206896552,2976.8965517241377,nan,nan,864.0,5856.045544023781
0.014827586206896552,2986.206896551724,nan,nan,864.0,5854.729075055887
0.014827586206896552,2995.5172413793102,nan,nan,864.0,5853.412606087991
0.014827586206896552,3004.8275862068967,nan,nan,864.0,5852.096137120095
0.014827586206896552,3014.137931034483,nan,nan,864.0,5850.7796681522
0.014827586206896552,3023.448275862069,nan,nan,864.0,5849.463199184304
0.014827586206896552,3032.7586206896553,nan,nan,864.0,5848.146730216409
0.014827586206896552,3042.0689655172414,nan,nan,864.0,5846.830261248513
0.014827586206896552,3051.3793103448274,nan,nan,864.0,5845.513792280619
0.014827586206896552,3060.689655172414,nan,nan,864.0,5844.197323312722
0.014827586206896552,3070.0,nan,nan,864.0,5842.880854344828
0.019655172413793102,2800.0,nan,nan,864.0,5891.644291517241
0.019655172413793102,2809.310344827586,nan,nan,864.0,5890.137232499406
0.019655172413793102,2818.6206896551726,nan,nan,864.0,5888.630173481569
0.019655172413793102,2827.9310344827586,nan,nan,864.0,5887.123114463733
0.019655172413793102,2837.2413793103447,nan,nan,864.0,5885.6160554458975
0.019655172413793102,2846.551724137931,nan,nan,864.0,5884.108996428062
0.019655172413793102,2855.862068965517,nan,nan,864.0,5882.601937410226
0.019655172413793102,2865.1724137931033,nan,nan,864.0,5881.0948783923905
0.019655172413793102,2874.4827586206898,nan,nan,864.0,5879.587819374555
0.019655172413793102,2883.793103448276,nan,nan,864.0,5878.080760356719
0.019655172413793102,2893.103448275862,nan,nan,864.0,5876.573701338883
0.019655172413793102,2902.4137931034484,nan,nan,864.0,5875.066642321047
0.019655172413793102,2911.7241379310344,nan,nan,864.0,5873.55958330321
0.019655172413793102,2921.0344827586205,nan,nan,864.0,5872.052524285375
0.019655172413793102,2930.344827586207,nan,nan,864.0,5870.545465267539
0.019655172413793102,2939.655172413793,nan,nan,864.0,5868.915906204519
0.019655172413793102,2948.9655172413795,nan,nan,864.0,5867.163847096314
0.019655172413793102,2958.2758620689656,nan,nan,864.0,5865.41178798811
0.019655172413793102,2967.5862068965516,nan,nan,864.0,5863.659728879905
0.019655172413793102,2976.8965517241377,nan,nan,864.0,5861.907669771701
0.019655172413793102,2986.206896551724,nan,nan,864.0,5860.155610663497
0.019655172413793102,2995.5172413793102,nan,nan,864.0,5858.403551555292
0.019655172413793102,3004.8275862068967,nan,nan,864.0,5856.651492447088
0.019655172413793102,3014.137931034483,nan,nan,864.0,5854.899433338884
0.019655172413793102,3023.448275862069,nan,nan,864.0,5853.147374230678
0.019655172413793102,3032.7586206896553,nan,nan,864.0,5851.395315122473
0.019655172413793102,3042.0689655172414,nan,nan,864.0,5849.643256014269
0.019655172413793102,3051.3793103448274,nan,nan,864.0,5847.891196906065
0.019655172413793102,3060.689655172414,nan,nan,864.0,5846.13913779786
0.019655172413793102,3070.0,nan,nan,864.0,5844.387078689655
0.024482758620689653,2800.0,nan,nan,864.0,5904.988654275861
0.024482758620689653,2809.310344827586,nan,nan,864.0,5903.100762059454
0.024482758620689653,2818.6206896551726,nan,nan,864.0,5901.212869843044
0.024482758620689653,2827.9310344827586,nan,nan,864.0,5899.324977626635
0.024482758620689653,2837.2413793103447,nan,nan,864.0,5897.437085410225
0.024482758620689653,2846.551724137931,nan,nan,864.0,5895.549193193817
0.024482758620689653,2855.862068965517,nan,nan,864.0,5893.661300977408
0.024482758620689653,2865.1724137931033,nan,nan,864.0,5891.773408760998
0.024482758620689653,2874.4827586206898,nan,nan,864.0,5889.885516544589
0.024482758620689653,2883.793103448276,nan,nan,864.0,5887.997624328181
0.024482758620689653,2893.103448275862,nan,nan,864.0,5886.109732111771
0.024482758620689653,2902.4137931034484,nan,nan,864.0,5884.221839895362
0.024482758620689653,2911.7241379310344,nan,nan,864.0,5882.333947678953
0.024482758620689653,2921.0344827586205,nan,nan,864.0,5880.446055462544
0.024482758620689653,2930.344827586207,nan,nan,864.0,5878.558163246135
